3177,La vida es sueño,Pedro Calderón de la Barca|Ciriaco Morón Arroyo,3.98,9788440000000.0,Paperback,,Plays,https://images.gr-assets.com/books/1341266100l/916114.jpg,5,5,"He aquí la creación más lograda y de carácter más universal de Calderón. La vida es sueño es, en síntesis, la plasmación barroca de la idea de la fugacidad de la vida con todos los aditamentos geniales de construcción, caracteres y estilo que el autor supo imprimirle. Con este pesimismo radical sobre el valor de la vida humana se interfiere el libre albedrío como afirmación personal de Segismundo —“¿y teniendo yo más vida / tengo menos libertad?”—. Estos dos principios combinados crean una riqueza enorme de sentidos, que en esta edición son desmenuzados críticamente por Ciriaco Morón Arroyo."
3219,I Too Had a Love Story,Ravinder Singh,3.64,9788190000000.0,Paperback,,Fiction,https://images.gr-assets.com/books/1439162367l/19427193.jpg,5,5,"Do love stories ever die? Can modern day gadgets like mobile phones and the ‘http://www’ era internet bring you the love of real life? You haven’t met her earlier, but commit to marry. Will you still call this a love marriage? And what if on the engagement day while you pull the ring out from your pocket, you realize what you planned was just a dream which never comes true…? How would you react when a beautiful person comes into your life, becomes your most precious possession and then one day goes away from you…forever? Not all love stories are meant to have a perfect ending. Some stay incomplete. Yet they are beautiful in their own way. Ravin’s love story is one such innocent and beautiful story. He believes love stories seldom die. They are meant to stay for the generations yet to come and read them. And given that one chance to narrate his love story, this is how he began…"
3229,Fantastic Beasts and Where to Find Them: The Original Screenplay,J.K. Rowling,4.34,9781340000000.0,Hardcover,,Fantasy,https://images.gr-assets.com/books/1481542648l/29363501.jpg,5,5,"J.K. Rowling's screenwriting debut is captured in this exciting hardcover edition of the Fantastic Beasts and Where to Find Them screenplay.When Magizoologist Newt Scamander arrives in New York, he intends his stay to be just a brief stopover. However, when his magical case is misplaced and some of Newt's fantastic beasts escape, it spells trouble for everyone…Fantastic Beasts and Where to Find Them marks the screenwriting debut of J.K. Rowling, author of the beloved and internationally bestselling Harry Potter books. Featuring a cast of remarkable characters, this is epic, adventure-packed storytelling at its very best.Whether an existing fan or new to the wizarding world, this is a perfect addition to any reader's bookshelf."
3277,Hell's Angels: A Strange and Terrible Saga,Hunter S. Thompson,4.0,9782220000000.0,,,Nonfiction,https://images.gr-assets.com/books/1166334569l/10882.jpg,5,5,"""California, Labor Day weekend...early, with ocean fog still in the streets, outlaw motorcyclists wearing chains, shades & greasy Levis roll out from damp garages, all-night diners & cast-off one-night pads in Frisco, Hollywood, Berdoo & East Oakland, heading for the Monterey peninsula, north of Big Sur...The Menace is loose again."" Thus begins Hunter S. Thompson's vivid account of his experiences with California's most notorious motorcycle gang, the Hell's Angels. In the mid-60s, Thompson spent almost two years living with the controversial Angels, cycling up & down the coast, reveling in the anarchic spirit of their clan, and, as befits their name, raising hell. His book successfully captures a singular moment in American history, when the biker lifestyle was 1st defined, & when such countercultural movements were electrifying & horrifying America. Thompson, the creator of Gonzo journalism, writes with his usual bravado, energy & brutal honesty, & with a nuanced & incisive eye; as The New Yorker pointed out, ""For all its uninhibited & sardonic humor, Thompson's book is a thoughtful piece of work."" As illuminating now as when originally published in '67, Hell's Angels is a gripping portrait, the best account we have of the truth behind an American legend."
3280,Hometown Girl at Heart,Kirsten Fullmer,4.24,9781970000000.0,Paperback,,Romance,https://images.gr-assets.com/books/1517215673l/38230320.jpg,5,5,"Tara has always been too engrossed in her work - refurbishing the historical homes in Smithville. She keeps a tight rein on her jobs and her emotions buried, but she’s loosing control of both since that ridiculous city boy investor showed up. New in town, Justin is confident that his ultra modern resorts will bring Smithville into the twenty-first century. If only the local-yokels and their ringleader, the gorgeous and peculiar Tara, would stop interfering. With her quirky and protective hometown behind her, will Tara confront Justin and the town’s long buried secrets to take on the financial and emotional risk of a lifetime?"
3305,And Quiet Flows the Don,Mikhail Sholokhov,4.05,9780460000000.0,Paperback,,Classics,https://images.gr-assets.com/books/1444113702l/78024.jpg,5,5,"And Quiet Flows the Don or Quietly Flows the Don (Тихий Дон, lit. ""The Quiet Don"") is 4-volume epic novel by Russian writer Mikhail Aleksandrovich Sholokhov. The 1st three volumes were written from 1925 to '32 & published in the Soviet magazine October in 1928–32. The 4th volume was finished in 1940. The English translation of the 1st three volumes appeared under this title in 1934. The novel is considered one of the most significant works of Russian literature in the 20th century. It depicts the lives & struggles of Don Cossacks during WWI, the Russian Revolution & Russian Civil War. In 1965, Sholokhov was awarded the Nobel Prize for Literature for this novel. The authorship of the novel is contested by some literary critics & historians, who believe it wasn't entirely written by Sholokhov."
3379,The Practice of the Presence of God,Brother Lawrence,4.29,630810000000.0,Paperback,,Christian,https://images.gr-assets.com/books/1347467147l/498641.jpg,5,5,"Brother Lawrence was a man of humble beginnings who discovered the greatest secret of living in the kingdom of God here on earth. It is the art of “practicing the presence of God in one single act that does not end.” He often stated that it is God who paints Himself in the depths of our souls. We must merely open our hearts to receive Him and His loving presence. As a humble cook, Brother Lawrence learned an important lesson through each daily chore: The time he spent in communion with the Lord should be the same, whether he was bustling around in the kitchen—with several people asking questions at the same time—or on his knees in prayer. He learned to cultivate the deep presence of God so thoroughly in his own heart that he was able to joyfully exclaim, “I am doing now what I will do for all eternity. I am blessing God, praising Him, adoring Him, and loving Him with all my heart.” This unparalleled classic has given both blessing and instruction to those who can be content with nothing less than knowing God in all His majesty and feeling His loving presence throughout each simple day."
3401,Tractatus Logico-Philosophicus,Ludwig Wittgenstein,4.05,9780420000000.0,Paperback,,Philosophy,https://images.gr-assets.com/books/1396830687l/12075.jpg,5,5,"Perhaps the most important work of philosophy written in the twentieth century, Tractatus Logico-Philosophicus was the only philosophical work that Ludwig Wittgenstein published during his lifetime. Written in short, carefully numbered paragraphs of extreme brilliance, it captured the imagination of a generation of philosophers. For Wittgenstein, logic was something we use to conquer a reality which is in itself both elusive and unobtainable. He famously summarized the book in the following words: 'What can be said at all can be said clearly; and what we cannot talk about we must pass over in silence.' David Pears and Brian McGuinness received the highest praise for their meticulous translation. The work is prefaced by Bertrand Russell's original introduction to the first English edition."
3478,قواعد العشق الأربعون: رواية عن جلال الدين الرومي,Elif Shafak|إليف شفق|خالد الجبيلي,4.16,9786000000000.0,Paperback,1st Edition,Fiction,https://images.gr-assets.com/books/1351014892l/16104434.jpg,5,5,أليف شفق، والكاتب الأكثر قراءة على نطاق واسع في تركيا، وقد تلقى قاعدة جماهيرية متزايدة في جميع أنحاء العالم بيع كتابها النذل من اسطنبول. والأربعين للقواعد الحب، هو لها غنائية، رواية جديدة ومبتكرة حول الصوفي الشهير جلال الدين الرومي. الكتاب يمزج بين الشرق والغرب، والجهود، في الماضي والحاضر، لخلق قصة مثيرة، مقنعة، ومندفعا حول كيفية الحب في العالم. والأربعين للقواعد الحب تتكشف روايتين: قصة واحدة في القرن الثالث عشر، عندما تواجه معلمه الرومي الروحي، والمعروفة باسم الدراويش تجول شمس تبريز، وقصة معاصرة عن زوجة أمريكية غير سعيدة مستوحاة من رسالة الرومي الحب، يجد الشجاعة لتحويل حياتها .
3531,La Mécanique du cœur,Mathias Malzieu,3.59,9782080000000.0,Paperback,,Fantasy,https://images.gr-assets.com/books/1327407179l/2133827.jpg,5,5,"Le jour de la naissance de Jack, en 1874 à Edimbourg, est si froid que son coeur en reste gelé. La sage-femme qui l'a mis au monde, mi-sorcière mi-chaman, remplace l'organe défectueux par une horloge qu'il ne faut pas oublier de remonter tous les matins. Le garçon doit aussi éviter toute émotion : pas de colère, pas d'amour. Mais il va rencontrer une chanteuse de rue au regard de braise..."
3554,"Дом, в котором...",Mariam Petrosyan|Мариам Петросян,4.26,9785970000000.0,Hardcover,,Fantasy,https://images.gr-assets.com/books/1351031824l/7931881.jpg,5,5,"На окраине города, среди стандартных новостроек, стоит Се­рый Дом, в котором живут Сфинкс, Слепой, Лорд, Табаки, Македонский, Чёрный и многие другие. Неизвестно, действительно ли Лорд происходит из благородного рода драконов, но вот Слепой действительно слеп, а Сфинкс - мудр. Табаки, конечно, не шакал, хотя и любит поживиться чужим добром. Для каждого в Доме есть своя кличка, и один день в нём порой вмещает столько, сколько нам, в Наружности, не прожить и за целую жизнь. Каждого Дом прини­мает или отвергает. Дом хранит уйму тайн, и банальные ""скелеты в шкафах"" - лишь самый понятный угол того незримого мира, куда нет хода из Наружности, где перестают действовать привычные законы пространства-времени. Дом - это нечто гораздо большее, чем интернат для детей, от которых отказались родители. Дом - это их отдельная вселенная."
3557,War with the Newts,Karel Čapek|Ewald Osers,4.17,9780950000000.0,Paperback,,Science Fiction,https://images.gr-assets.com/books/1328766079l/816440.jpg,5,5,"Orwell meets Vonnegut in the simultaneously hilarious and chilling masterpiece from the man who invented the word “robot”This legendary but previously hard-to-get novel is a hilarious dystopian satire about the choice between ecological catastrophe and making your quarterly financial goals. As both a commentary on capitalism and the rise of fascism, as well as an early work of science fiction, it is one of the most important books of the twentieth century.When the curmudgeonly sailor Captain von Toch discovers a breed of large, intelligent newts in far-off Polynesia, he realizes that, with a little training, they could be used as a virtual army of complacent pearl-divers in shark-infested waters. Then von Toch’s financial backers realize that the newts can be trained for all kinds of underwater civil engineering projects, or to build new islands, even to defend shorelines—wielding weapons, no less!There’s only one problem: released from their previous environment, the newts replicate like, well, aqua-bunnies. And soon they aren’t so complacent anymore.Acclaimed by many as the first dystopian novel, and others as the best book of science fiction ever written, Karel Capek’s masterpiece remains all that and more: smart, funny, and relevant."
3646,Kokoro,Sōseki Natsume|Edwin McClellan,4.0,9780900000000.0,Paperback,,Cultural,https://images.gr-assets.com/books/1327991553l/762476.jpg,5,5,"Hailed by The New Yorker as ""rich in understanding and insight,"" Kokoro — ""the heart of things"" — is the work of one of Japan's most popular authors. This thought-provoking trilogy of stories explores the very essence of loneliness and stands as a stirring introduction to modern Japanese literature."
3718,Dark Magic,Christine Feehan,4.24,9780510000000.0,Mass Market Paperback,,Romance,https://images.gr-assets.com/books/1327895205l/287633.jpg,5,5,"They were masters of the darkness, searching through eternity for a mistress of the light...Would she find magic—or madness in his dark embrace?Young Savannah Dubrinsky is a mistress of illusion, a world-famous magician capable of mesmerizing millions. But there is one—Gregori, the Dark One—who holds her in terrifying thrall. Whose cold silver eyes and heated sensuality send shivers of danger, of desire, down her slender spine.With a dark magic all his own, Gregori—the implacable hunter, the legendary healer, the most powerful of Carpathian males—whispers in Savannah's mind that he is her destiny. That she was born to save his immortal soul. And now, here in New Orleans, the hour has finally come to claim her. To make her completely his. In a ritual as old as time . . . and as inescapable as eternity."
3727,Der Schrecksenmeister,Walter Moers,4.16,9783490000000.0,Hardcover,,Fantasy,https://images.gr-assets.com/books/1184189366l/1491117.jpg,5,5,"In Sledwaya, der Stadt, in der »das Gesunde krank und das Kranke gesund« ist, spielt der neue Roman des zamonischen Großschriftstellers Hildegunst von Mythenmetz. Er handelt von der Auseinandersetzung zwischen Echo, dem hochbegabten Krätzchen, und Succubius Eißpin, dem furchtbaren Schrecksenmeister Sledwayas, der Faust und Mephisto in einer Person zu verkörpern scheint. Dieser lässt nichts unversucht, um sich mittels der Alchimie zum Herrn über Leben und Tod aufzuschwingen – und dazu braucht er nichts notwendiger als das Fett von Echo, der gezwungen ist, einen teuflischen Vertrag mit Eißpin abzuschließen.."
3829,Los renglones torcidos de Dios,Torcuato Luca de Tena,4.21,9789680000000.0,,,Fiction,https://images.gr-assets.com/books/1311892366l/67006.jpg,5,5,"Torcuato Luca de Tena, periodista y escritor de gran prestigio, se ha convertido en uno de los autores más importantes de nuestro país, con cientos de miles de ejemplares vendidos de todas sus obras.Los renglones torcidos de DiosAlice Gould es ingresada en un sanatorio mental. En su delirio, cree ser una investigadora privada a cargo de un equipo de detectives dedicados a esclarecer complicados casos. Según una carta de su médico particular, la realidad es otra: su paranoica obsesión es atentar contra la vida de su marido. La extrema inteligencia de esta mujer y su actitud aparentemente normal confundirán a los médicos hasta el punto de no saber a ciencia cierta si Alice ha sido ingresada injustamente o en realidad padece un grave y peligroso trastorno psicológico."
3871,Nana,Émile Zola|Gerhard Krüger,3.84,9783750000000.0,Paperback,,Classics,https://images.gr-assets.com/books/1174236758l/371456.jpg,5,5,"Wenn die üppige blonde Nana auf der Bühne des Pariser Varietétheaters steht, spürt jeder: sie hat keinen Funken Talent. Doch das macht nichts, denn sie hat etwas anderes ... Nana, das Kind aus der Gosse, Tochter einer Wäscherin, ausgestattet mit großen sinnlichen Reizen, steigt auf zur begehrtesten Kurtisane der Pariser Gesellschaft. Sie wird zum Idol, dem sich die Männer zu Füßen werfen. Bankiers bringen ihr ein ganzes Vermögen zum Opfer, Aristokraten ihre Würde, Jünglinge nehmen sich ihretwegen das Leben. Nana in ihrer grenzenlosen Gier und Verschwendungssucht schreitet ungerührt über sie hinweg, schön wie eine Sumpfblüte, Sinnbild einer untergehenden Ära."
3929,Tower of Dawn,Sarah J. Maas,4.44,9781680000000.0,Hardcover,,Fantasy,https://images.gr-assets.com/books/1497973101l/31450852.jpg,5,5,"In the next installment of the New York Times bestselling Throne of Glass series, follow Chaol on his sweeping journey to a distant empire.Chaol Westfall has always defined himself by his unwavering loyalty, his strength, and his position as the Captain of the Guard. But all of that has changed since the glass castle shattered, since his men were slaughtered, since the King of Adarlan spared him from a killing blow, but left his body broken.His only shot at recovery lies with the legendary healers of the Torre Cesme in Antica—the stronghold of the southern continent's mighty empire. And with war looming over Dorian and Aelin back home, their survival might lie with Chaol and Nesryn convincing its rulers to ally with them.But what they discover in Antica will change them both—and be more vital to saving Erilea than they could have imagined."
3973,Twisted Love,Wally Runnels,4.2,9781530000000.0,Paperback,,Literature,https://images.gr-assets.com/books/1470645390l/31079552.jpg,5,5,"Roiling in political corruption and the raging violence of drug cartels in the California/Mexico borderlands, Twisted Love explores the redemptive power of love even amidst the most brutal and privileged echelons of contemporary society. Julietta Aguilar, a young archaeologist with a dark past shrouded with sordid family secrets, discovers a hidden chamber under the ruins of the Templo Mejor, in the heart of Mexico City. She soon finds herself enmeshed in an ancient mystery even as she tries to solve her father's senseless murder. Now followed by cartel killers, deadly supernatural spirits and thwarted by her own family, her quest for peace seems almost insurmountable - until she meets a man in black with a nefarious background who goes only by one name. Rocky. A fast-paced, gripping read reminiscent of fifties pulp, the characters in Twisted Love offer a dark study in human nature, with all the gory details of unbridled power, soul-searching hatred, strange fetishes, and macabre personalities etched on the reader's mind in searing black and white."
3986,2 States: The Story of My Marriage,Chetan Bhagat,3.42,9788130000000.0,Paperback,,Romance,https://images.gr-assets.com/books/1255292027l/6969361.jpg,5,6,"Love marriages around the world are simple: Boy loves girl. Girl loves boy. They get married. In India, there are a few more steps: Boy loves Girl. Girl loves Boy. Girl's family has to love boy. Boy's family has to love girl. Girl's Family has to love Boy's Family. Boy's family has to love girl's family. Girl and Boy still love each other. They get married.Welcome to 2 States, a story about Krish and Ananya. They are from two different states of India, deeply in love and want to get married. Of course, their parents don't agrees. To convert their love story into a love marriage, the couple have a tough battle in front of them. For it is easy to fight and rebel, but it is much harder to convince. Will they make it?From the author of blockbusters Five Point Someone, One Night @ the Call Center and The 3 Mistakes of My Life, comes another witty tale about inter-community marriages in modern india."
4057,Gut gegen Nordwind,Daniel Glattauer,3.87,9783550000000.0,Hardcover,First Edition,Romance,https://images.gr-assets.com/books/1188801960l/1820716.jpg,5,5,"Gibt es in einer vom Alltag besetzten Wirklichkeit einen besser geschützten Raum für gelebte Sehnsüchte als den virtuellen?Bei Leo Leike landen irrtümlich E-Mails einer ihm unbekannten Emmi Rothner. Aus Höflichkeit antwortet er ihr. Und weil sich Emmi von ihm angezogen fühlt, schreibt sie zurück.Bald gibt Leo zu: »Ich interessiere mich wahnsinnig für Sie, liebe Emmi! Ich weiß aber auch, wie absurd dieses Interesse ist.« Und wenig später gesteht Emmi: »Es sind Ihre Zeilen und meine Reime darauf: die ergeben so in etwa einen Mann, wie ich mir plötzlich vorstelle, dass es sein kann, dass es so jemanden wirklich gibt.«Es scheint nur noch eine Frage der Zeit zu sein, wann es zum ersten persönlichen Treffen kommt, aber diese Frage wühlt beide so sehr auf, dass sie die Antwort lieber noch eine Weile hinauszögern. Außerdem ist Emmi glücklich verheiratet. Und Leo verdaut gerade eine gescheiterte Beziehung.Und überhaupt: Werden die gesendeten, empfangenen und gespeicherten Liebesgefühle einer Begegnung standhalten? Und was, wenn ja?"
4096,Le Petit Nicolas,René Goscinny|Jean-Jacques Sempé,4.13,9782070000000.0,Mass Market Paperback,,Cultural,https://images.gr-assets.com/books/1348132484l/74256.jpg,5,5,"La maîtresse est inquiète, le photographe s'éponge le front, le Bouillon devient tout rouge, les mamans ont mauvaise mine, les papas font les guignols, le directeur part à la retraite, quant à l'inspecteur, il est reparti aussi vite qu'il était venu. Pourtant, à l'école ou en famille, Geoffroy, Agnan, Eudes, Rufus, Clotaire, Maixent, Alceste, Joachim... et le Petit Nicolas sont - presque - toujours sages."
4147,Precious Bane,Mary Webb,4.24,9780270000000.0,Paperback,,Classics,https://images.gr-assets.com/books/1372298878l/779509.jpg,5,5,"A compelling story of passion, with an enduring air of enchantment throughout, Precious Bane is a novel that haunts us with its beauty and its timeless truths about our deepest hopes. Set in Shropshire in the 1800s, it is alive with the many moods of Nature, benevolent and violent and the many moods -- equally benevolent and violent -- of the people making lives there. Prue Sarn is an unlikely heroine, born with a facial disfiguration which the Fates have dictated will deny her love. But Prue has strength far beyond her handicap, and this woman, suspected of witchcraft by her fellow townspeople, rises above them all through an all-encompassing sweetness of spirit. Precious Bane is also the story of Gideon, Prue's doomed brother, equally strong-willed, but with other motives. Determined to defeat the poverty of their farm, he devotes all his energies to making money. His only diversion from this ambition, he abandons her for the stronger drive of his money lust. And finally, it is the story of Kester Woodseaves, whose steady love for all created things leads him to resist people's cruelty toward nature and each other, and whose love for Prue Sarn enables him to discern her natural loveliness beneath her blighted appearance. Rebecca West, a contemporary of Mary Webb, called her, simply, ""a genius,"" and G. K. Chesterton, another contemporary, asserted: ""the light in the stories . . . is a light not shining on the things but through them."" Critic Hilda Addison summed up Precious Bane: ""The book opens with one of those simple sentences which haunt the mind until the curiosity has been satisfied . . . It strikes a note which never fails throughout; it opens with a beauty which is justified to the last sentence."" When the book was first published in 1926 in America, the New York Times Book Review predicted: "" on some bookshelves, we feel sure, Precious Bane will find almost a hallowed place."" "
4214,Just Around The Bend: Más o Menos,Renée Paule,4.47,9782950000000.0,Paperback,,Philosophy,https://images.gr-assets.com/books/1414141365l/22885929.jpg,5,5,"Apparently, just around the bend is everything we’ve been looking forward to including world peace, winning the lottery and a blissful retirement. Regrettably however, the energy and drive most of us need to enjoy them, should they materialise, have been left way behind us in a place called ‘The Past’. The buzz word is ‘Now’ but somehow we always seem to be either side of it. We’re far too busy with daily rituals to consider what homilies like ‘Know Thyself’, and ‘Who am I?’ really mean. Maybe we’ve missed something along the way and prefer to live with the mystery of it all.Paying close attention to our thoughts, reactions and feelings reveals a great deal about us, but only if we’re willing to let go of pain and suffering; these cunning obstacles need to be faced rather than pushed to one side. When we truly want to return to completeness, no power on earth will be able to stop us. If you’re up to examining your mind whilst I examine mine, then flip the book over and let’s get started.Just Around The Bend: Más o Menos is my second book. Unusually, for its genres (self-help, philosophy etc.), it’s illustrated with a little character I designed and call Dilly (which means something or someone remarkable). Dilly is a thought form that thinks and he depicts some of our most endearing (and not so endearing) human traits. Ebooks are not illustrated"
4225,Philosophical Investigations,Ludwig Wittgenstein|G.E.M. Anscombe,4.23,9780630000000.0,Hardcover,50th Anniversary Commemorative Edition,Philosophy,https://images.gr-assets.com/books/1440047548l/12073.jpg,5,5,
4287,Der Kuss des Kjer,Lynn Raven,4.32,9783570000000.0,Paperback,,Fantasy,https://images.gr-assets.com/books/1387050983l/7683299.jpg,5,5,"Mit einem Trick bringt Mordan, der erste Heerführer der kriegerischen Kjer, die junge Heilerin Lijanas vom Volk der Nivard in seine Gewalt. Im Auftrag seines Königs Haffren will er die Heilerin und ein zauberkräftiges Elixier, die »Tränen der weißen Schlange«, an den Hof bringen. Lijanas aber hat nur einen Gedanken: Flucht! Doch je näher sie den als »Blutwolf« verschrienen Mordan kennenlernt, desto stärker fühlt sie sich zu ihm hingezogen. Und er sich ebenso zu ihr. Er setzt alles dran, sie sicher an den Hof seines Königs zu bringen. Dort erwartet sie jedoch eine tödliche Überraschung …"
4291,Capitães da Areia,Jorge Amado,4.19,9788510000000.0,Paperback,,Fiction,https://images.gr-assets.com/books/1223478261l/723456.jpg,5,5,"Capitães da Areia é o livro de Jorge Amado mais vendido no mundo inteiro.Publicado em 1937, teve a sua primeira edição apreendida e queimada em praça pública pelas autoridades do Estado Novo. Em 1944 conheceu nova edição e desde então sucederam-se as edições nacionais e estrangeiras, e as adaptações para a rádio, televisão e cinema.Jorge Amado descreve, em páginas carregadas de grande beleza, dramatismo e lirismo poucas vezes igualados na literatura universal, a vida dos meninos abandonados nas ruas de São Salvador da Bahia.Dividido em três partes, o livro atinge um clímax inesquecível no capítulo .Canção da Bahía, Canção da Liberdade., em que é narrada a emocionante despedida de um dos personagens da história, que se afasta dos seus queridos Capitães da Areia .na noite misteriosa das macumbas, enquanto os atabaques ressoam como clarins de guerra."
4312,The Elements of Style,William Strunk Jr.|E.B. White,4.2,9780210000000.0,Hardcover,,Language,https://images.gr-assets.com/books/1393947922l/33514.jpg,5,5,"This style manual offers practical advice on improving writing skills. Throughout, the emphasis is on promoting a plain English style. This little book can help you communicate more effectively by showing you how to enliven your sentences."
4339,Parce que je t'aime,Guillaume Musso,4.09,9782850000000.0,,,Romance,https://images.gr-assets.com/books/1181218895l/1127783.jpg,5,5,"Un couple qui a tout pour être heureux, se voit brutalement arracher sa petite fille de 5 ans. Layla a disparu.Brisés, ils se séparent.Cinq ans plus tard, elle est retrouvée vivante à l'endroit exacte de sa disparition.Les interrogations succèdent à la joie des retrouvailles.Où était-elle ?Avec qui ?Pourquoi est-elle revenue ?"
4346,The Amazing Book is Not on Fire,Dan Howell|Phil Lester,4.5,9781790000000.0,Hardcover,,Nonfiction,https://images.gr-assets.com/books/1427423700l/25224799.jpg,5,5,"Hello reader,In this book is a world. A world created by two awkward guys who share their lives on the internet!We are Dan and Phil and we invite you on a journey inside our minds! From the stories of our actual births, to exploring Phil's teenage diary and all the reasons why Dan's a fail.Learn how to draw the perfect cat whiskers, get advice on what to do in an awkward situation and discover which of our dining chairs represents you emotionally. With everything from what we text each other, to the time we met One Direction and what really happened in Vegas..."
4431,The Unknown Soldier,Väinö Linna,4.0,9789510000000.0,Hardcover,,Classics,https://images.gr-assets.com/books/1359743681l/422728.jpg,5,5,"The Unknown Soldier is a story about the Continuation War between Finland and Soviet Union, told from the viewpoint of ordinary Finnish soldiers. Gritty and realistic, it was partly intended to shatter the myth of the noble, obedient Finnish soldier, and in that it succeeded admirably."
4467,Mensagem - Poemas Esotéricos,Fernando Pessoa|Maria Helena da Rocha Pereira|Dalila L. Pereira da Costa|Maria Aliete Galhoz|José Caro Proença|Américo da Costa Ramalho|Clara Rocha|Adrien Roig|Luís Filipe B. Teixeira|António Quadros|Eduardo Lourenço|José Augusto Seabra|Onésimo Teotónio Almeida|José Edil de Lima Alves|José A. Blanco|Teresa Rita Lopes|Yvette K. Centeno,4.21,9788490000000.0,Hardcover,,Poetry,https://images.gr-assets.com/books/1353519295l/592221.jpg,5,5,"Mensagem  é o único livro de poemas de Fernando Pessoa publicado em português durante a sua vida. É também ""realmente um só poema"", como escreveu, dada a unidade perfeita conseguida pelo seu canto das grandezas passadas da nação - que se reflectem no futuro, potenciadas pelo Quinto Império.Sem a simetria de composição nem a vastidão narrativa da epopeia clássica, é a obra minimal de um Supra-Camões concentrado na construção de um mito, o de D. Sebastião, entendido como a síntese da ousadia dos heróis anteriores e como a promessa de um ""dia claro"" por vir."
4530,The Divan,Hafez,4.63,9789650000000.0,Hardcover,,Poetry,https://images.gr-assets.com/books/1327770153l/46292.jpg,5,5,"The Persian poet Hafez (1320-1389) is best known as a Sufi mystic who incorporated elements of Sufism into his verses. The state of God-Realisation is symbolised through union with a Beloved, and drinking the wine of spiritual love.This compact version of the Divan of Hafez is a facsimile illuminated manuscript, complete with beautiful Persian calligraphy and miniature illustrations. There are 43 ghazals, translated into English by classical scholar Gertrude Bell. It is a truly beautiful introduction not only to the works of this beloved Sufi mystic, but also to the artistry of Mahmoud Farshchian. It is like getting two books in one: poetry and art."
4584,في ديسمبر تنتهي كل الأحلام,أثير عبدالله النشمي,3.31,9789950000000.0,Paperback,الطبعة الأولى,Novels,https://images.gr-assets.com/books/1304699101l/10400407.jpg,5,5,"أنا مُكتئب , مُكتئب جداً ! .. وعادة لا تُصيبني الكآبة أثناء كتابتي لأيِ عمل ,أنا رجُل لطالما أحب مرحلة الكتابة .. رجلُ يستمتع بكُلِ ما يُصاحب تلك الفترةِ المُرهقة من أرقِ وألمِ وتضارب في المشاعر , لكنني وما أن يرى كتابي النور حتى أُصاب باكتئابِ مابعد "" الكتابة "" , فأكره كتابي "" الوليد "" لدرجةِ أشعر معها بالرغبةِ في أن أوئده وأتلفَ كُل نسخه , لكن حالة الكآبة بدأت مُبكرة هذه المرة , .. استبقتْ كآبتي نوفمبر واستبقت أيضاً روايتي الجديدة .. ولا أدري أن كُنت قادراً على أن أصمدَ حتى يناير القادم أو حتى إصدار الرواية !"
4665,De donkere kamer van Damokles,Willem Frederik Hermans,3.83,9789030000000.0,Hardcover,,Fiction,https://images.gr-assets.com/books/1369861055l/1029082.jpg,5,5,"De donkere kamer van Damokles vertelt het verhaal van Henri Osewoudt, sigarenhandelaar te Voorschoten. Tijdens de Tweede Wereldoorlog ontmoet hij de verzetsman Dorbeck, die sprekend op hem lijkt op één ding na, dat hij zwart haar heeft terwijl Osewoudt blond is, en die hem opdrachten geeft die hij gewillig uitvoert.Na de bezetting lijkt alles zich tegen hem te keren en wordt hij gekwalificeerd als fantast en landverrader. Hij tracht wanhopig het tegendeel te bewijzen."
4688,The Poetic Edda,Anonymous|Lee M. Hollander,4.27,9780290000000.0,Paperback,"Second Edition, Revised",Poetry,https://images.gr-assets.com/books/1388232643l/381112.jpg,5,5,"The Poetic Edda comprises a treasure trove of mythic and spiritual verse holding an important place in Nordic culture, literature, and heritage. Its tales of strife and death form a repository, in poetic form, of Norse mythology and heroic lore, embodying both the ethical views and the cultural life of the North during the late heathen and early Christian times.Collected by an unidentified Icelander, probably during the twelfth or thirteenth century, The Poetic Edda was rediscovered in Iceland in the seventeenth century by Danish scholars. Even then its value as poetry, as a source of historical information, and as a collection of entertaining stories was recognized. This meticulous translation succeeds in reproducing the verse patterns, the rhythm, the mood, and the dignity of the original in a revision that Scandinavian Studies says ""may well grace anyone's bookshelf."""
4700,Krew elfów,Andrzej Sapkowski,4.22,9788370000000.0,Paperback,,Fantasy,https://images.gr-assets.com/books/1227447452l/68458.jpg,5,5,"Konstruując przewrotne i wzruszające opowieści, zebrane w dwóch tomach - ""Ostatnie życzenie"" i ""Miecz przeznaczenia"", Sapkowski gromadził plejadę niezwykłych bohaterów, rysował mapę zwaśnionych królestw, krzyżujących się namiętności i interesów. Prawdziwa walka o kształt i losy tego świata zaczyna się dopiero teraz - w pierwszym tomie sagi o wiedźminie."
4828,Moominland Midwinter,Tove Jansson|Thomas Warburton,4.39,9780710000000.0,Paperback,,Fantasy,https://images.gr-assets.com/books/1443655520l/443103.jpg,5,5,"This children's story is one of a series of books about the Moomins that blend magic, humour and adventure in the setting of the small, but ever-changing Moominvalley."
